fecha,jurisdiccion,sorteo,numero,posicion
2026-05-06,JUJUY,Nocturna,5569,16
2026-05-06,JUJUY,Nocturna,8360,17
2026-05-06,JUJUY,Nocturna,3098,18
2026-05-06,JUJUY,Nocturna,0551,19
2026-05-06,JUJUY,Nocturna,5583,20
2026-05-06,JUJUY,Vespertina,4817,1
2026-05-06,JUJUY,Vespertina,0495,2
2026-05-06,JUJUY,Vespertina,3866,3
2026-05-06,JUJUY,Vespertina,9628,4
2026-05-06,JUJUY,Vespertina,0576,5
2026-05-06,JUJUY,Vespertina,7785,6
2026-05-06,JUJUY,Vespertina,7722,7
2026-05-06,JUJUY,Vespertina,7960,8
2026-05-06,JUJUY,Vespertina,7919,9
2026-05-06,JUJUY,Vespertina,1772,10
2026-05-06,JUJUY,Vespertina,8603,11
2026-05-06,JUJUY,Vespertina,4984,12
2026-05-06,JUJUY,Vespertina,2542,13
2026-05-06,JUJUY,Vespertina,2607,14
2026-05-06,JUJUY,Vespertina,1468,15
2026-05-06,JUJUY,Vespertina,0535,16
2026-05-06,JUJUY,Vespertina,3452,17
2026-05-06,JUJUY,Vespertina,8534,18
2026-05-06,JUJUY,Vespertina,9233,19
2026-05-06,JUJUY,Vespertina,2790,20
2026-05-06,PBA,Extra,7442,1
2026-05-06,PBA,Extra,4336,2
2026-05-06,PBA,Extra,8381,3
2026-05-06,PBA,Extra,5334,4
2026-05-06,PBA,Extra,9067,5
2026-05-06,PBA,Extra,3995,6
2026-05-06,PBA,Extra,7664,7
2026-05-06,PBA,Extra,2012,8
2026-05-06,PBA,Extra,1385,9
2026-05-06,PBA,Extra,7618,10
2026-05-06,PBA,Extra,1177,11
2026-05-06,PBA,Extra,9448,12
2026-05-06,PBA,Extra,0159,13
2026-05-06,PBA,Extra,0989,14
2026-05-06,PBA,Extra,3589,15
2026-05-06,PBA,Extra,5679,16
2026-05-06,PBA,Extra,6325,17
2026-05-06,PBA,Extra,4509,18
2026-05-06,PBA,Extra,2858,19
2026-05-06,PBA,Extra,8114,20
2026-05-06,PBA,Matutina,0235,1
2026-05-06,PBA,Matutina,6750,2
2026-05-06,PBA,Matutina,6676,3
2026-05-06,PBA,Matutina,6310,4
2026-05-06,PBA,Matutina,1608,5
2026-05-06,PBA,Matutina,6242,6
2026-05-06,PBA,Matutina,3783,7
2026-05-06,PBA,Matutina,6054,8
2026-05-06,PBA,Matutina,7715,9
2026-05-06,PBA,Matutina,3245,10
2026-05-06,PBA,Matutina,4199,11
2026-05-06,PBA,Matutina,1759,12
2026-05-06,PBA,Matutina,9469,13
2026-05-06,PBA,Matutina,4108,14
2026-05-06,PBA,Matutina,6529,15
2026-05-06,PBA,Matutina,4878,16
2026-05-06,PBA,Matutina,3303,17
2026-05-06,PBA,Matutina,9421,18
2026-05-06,PBA,Matutina,1980,19
2026-05-06,PBA,Matutina,5821,20
2026-05-06,PBA,Nocturna,0091,1
2026-05-06,PBA,Nocturna,3239,2
2026-05-06,PBA,Nocturna,8666,3
2026-05-06,PBA,Nocturna,9685,4
2026-05-06,PBA,Nocturna,4514,5
2026-05-06,PBA,Nocturna,2654,6
2026-05-06,PBA,Nocturna,0441,7
2026-05-06,PBA,Nocturna,7843,8
2026-05-06,PBA,Nocturna,1367,9
2026-05-06,PBA,Nocturna,5867,10
2026-05-06,PBA,Nocturna,7955,11
2026-05-06,PBA,Nocturna,8366,12
2026-05-06,PBA,Nocturna,8925,13
2026-05-06,PBA,Nocturna,6752,14
2026-05-06,PBA,Nocturna,7259,15
2026-05-06,PBA,Nocturna,8117,16
2026-05-06,PBA,Nocturna,5517,17
2026-05-06,PBA,Nocturna,3806,18
2026-05-06,PBA,Nocturna,7780,19
2026-05-06,PBA,Nocturna,7892,20
2026-05-06,PBA,Vespertina,7054,1
2026-05-06,PBA,Vespertina,9083,2
2026-05-06,PBA,Vespertina,0761,3
2026-05-06,PBA,Vespertina,7247,4
2026-05-06,PBA,Vespertina,5046,5
2026-05-06,PBA,Vespertina,5011,6
2026-05-06,PBA,Vespertina,7204,7
2026-05-06,PBA,Vespertina,4245,8
2026-05-06,PBA,Vespertina,8735,9
2026-05-06,PBA,Vespertina,9247,10
2026-05-06,PBA,Vespertina,7487,11
2026-05-06,PBA,Vespertina,7872,12
2026-05-06,PBA,Vespertina,2217,13
2026-05-06,PBA,Vespertina,6347,14
2026-05-06,PBA,Vespertina,7685,15
2026-05-06,PBA,Vespertina,0718,16
2026-05-06,PBA,Vespertina,3979,17
2026-05-06,PBA,Vespertina,8105,18
2026-05-06,PBA,Vespertina,9168,19
2026-05-06,PBA,Vespertina,5082,20
2026-05-06,SALTA,Extra,8981,1
2026-05-06,SALTA,Extra,2703,2
2026-05-06,SALTA,Extra,2187,3
2026-05-06,SALTA,Extra,7064,4
2026-05-06,SALTA,Extra,0303,5
2026-05-06,SALTA,Extra,0531,6
2026-05-06,SALTA,Extra,5151,7
2026-05-06,SALTA,Extra,0419,8
2026-05-06,SALTA,Extra,6941,9
2026-05-06,SALTA,Extra,4670,10
2026-05-06,SALTA,Extra,1529,11
2026-05-06,SALTA,Extra,4322,12
2026-05-06,SALTA,Extra,5461,13
2026-05-06,SALTA,Extra,2680,14
2026-05-06,SALTA,Extra,3354,15
2026-05-06,SALTA,Extra,4725,16
2026-05-06,SALTA,Extra,4559,17
2026-05-06,SALTA,Extra,5828,18
2026-05-06,SALTA,Extra,1124,19
2026-05-06,SALTA,Extra,5685,20
2026-05-06,SALTA,La Revancha,5722,1
2026-05-06,SALTA,La Revancha,1018,2
2026-05-06,SALTA,La Revancha,8127,3
2026-05-06,SALTA,La Revancha,6733,4
2026-05-06,SALTA,La Revancha,7356,5
2026-05-06,SALTA,La Revancha,5220,6
2026-05-06,SALTA,La Revancha,2211,7
2026-05-06,SALTA,La Revancha,0343,8
2026-05-06,SALTA,La Revancha,8325,9
2026-05-06,SALTA,La Revancha,1315,10
2026-05-06,SALTA,La Revancha,2875,11
2026-05-06,SALTA,La Revancha,0318,12
2026-05-06,SALTA,La Revancha,5491,13
2026-05-06,SALTA,La Revancha,9903,14
2026-05-06,SALTA,La Revancha,2913,15
2026-05-06,SALTA,La Revancha,2572,16
2026-05-06,SALTA,La Revancha,8792,17
2026-05-06,SALTA,La Revancha,9667,18
2026-05-06,SALTA,La Revancha,6574,19
2026-05-06,SALTA,La Revancha,7756,20
2026-05-06,SALTA,Matutina,2508,1
2026-05-06,SALTA,Matutina,3832,2
2026-05-06,SALTA,Matutina,1886,3
2026-05-06,SALTA,Matutina,4411,4
2026-05-06,SALTA,Matutina,7808,5
2026-05-06,SALTA,Matutina,8558,6
2026-05-06,SALTA,Matutina,3703,7
2026-05-06,SALTA,Matutina,2356,8
2026-05-06,SALTA,Matutina,3772,9
2026-05-06,SALTA,Matutina,6533,10
2026-05-06,SALTA,Matutina,6952,11
2026-05-06,SALTA,Matutina,1638,12
2026-05-06,SALTA,Matutina,5029,13
2026-05-06,SALTA,Matutina,2045,14
2026-05-06,SALTA,Matutina,4143,15
2026-05-06,SALTA,Matutina,3303,16
2026-05-06,SALTA,Matutina,7211,17
2026-05-06,SALTA,Matutina,3496,18
2026-05-06,SALTA,Matutina,7935,19
2026-05-06,SALTA,Matutina,0741,20
2026-05-06,SALTA,Nocturna,2273,1
2026-05-06,SALTA,Nocturna,7049,2
2026-05-06,SALTA,Nocturna,1917,3
2026-05-06,SALTA,Nocturna,3005,4
2026-05-06,SALTA,Nocturna,2785,5
2026-05-06,SALTA,Nocturna,1935,6
2026-05-06,SALTA,Nocturna,7390,7
2026-05-06,SALTA,Nocturna,3858,8
2026-05-06,SALTA,Nocturna,8077,9
2026-05-06,SALTA,Nocturna,9740,10
2026-05-06,SALTA,Nocturna,2428,11
2026-05-06,SALTA,Nocturna,8680,12
2026-05-06,SALTA,Nocturna,0754,13
2026-05-06,SALTA,Nocturna,8991,14
2026-05-06,SALTA,Nocturna,1946,15
2026-05-06,SALTA,Nocturna,0240,16
2026-05-06,SALTA,Nocturna,0418,17
2026-05-06,SALTA,Nocturna,9349,18
2026-05-06,SALTA,Nocturna,3354,19
2026-05-06,SALTA,Nocturna,1390,20
2026-05-06,SALTA,Vespertina,9771,1
2026-05-06,SALTA,Vespertina,1036,2
2026-05-06,SALTA,Vespertina,4146,3
2026-05-06,SALTA,Vespertina,5977,4
2026-05-06,SALTA,Vespertina,0288,5
2026-05-06,SALTA,Vespertina,7616,6
2026-05-06,SALTA,Vespertina,5543,7
2026-05-06,SALTA,Vespertina,4737,8
2026-05-06,SALTA,Vespertina,2275,9
2026-05-06,SALTA,Vespertina,1011,10
2026-05-06,SALTA,Vespertina,0987,11
2026-05-06,SALTA,Vespertina,1331,12
2026-05-06,SALTA,Vespertina,4198,13
2026-05-06,SALTA,Vespertina,4873,14
2026-05-06,SALTA,Vespertina,3436,15
2026-05-06,SALTA,Vespertina,7424,16
2026-05-06,SALTA,Vespertina,8668,17
2026-05-06,SALTA,Vespertina,9868,18
2026-05-06,SALTA,Vespertina,7918,19
2026-05-06,SALTA,Vespertina,5300,20
2026-05-07,CABA,Extra,8271,1
2026-05-07,CABA,Extra,0607,2
2026-05-07,CABA,Extra,1137,3
2026-05-07,CABA,Extra,6110,4
2026-05-07,CABA,Extra,9971,5
2026-05-07,CABA,Extra,3019,6
2026-05-07,CABA,Extra,4727,7
2026-05-07,CABA,Extra,9800,8
2026-05-07,CABA,Extra,9621,9
2026-05-07,CABA,Extra,0487,10
2026-05-07,CABA,Extra,4260,11
2026-05-07,CABA,Extra,2806,12
2026-05-07,CABA,Extra,3919,13
2026-05-07,CABA,Extra,6698,14
2026-05-07,CABA,Extra,8628,15
2026-05-07,CABA,Extra,1609,16
2026-05-07,CABA,Extra,3206,17
2026-05-07,CABA,Extra,9566,18
2026-05-07,CABA,Extra,1113,19
2026-05-07,CABA,Extra,1288,20
2026-05-07,CABA,Matutina,5167,1
2026-05-07,CABA,Matutina,4965,2
2026-05-07,CABA,Matutina,8611,3
2026-05-07,CABA,Matutina,5276,4
2026-05-07,CABA,Matutina,7995,5
2026-05-07,CABA,Matutina,3018,6
2026-05-07,CABA,Matutina,4364,7
2026-05-07,CABA,Matutina,9970,8
2026-05-07,CABA,Matutina,4735,9
2026-05-07,CABA,Matutina,6067,10
2026-05-07,CABA,Matutina,8037,11
2026-05-07,CABA,Matutina,1834,12
2026-05-07,CABA,Matutina,1658,13
2026-05-07,CABA,Matutina,4554,14
2026-05-07,CABA,Matutina,3811,15
2026-05-07,CABA,Matutina,8926,16
2026-05-07,CABA,Matutina,3614,17
2026-05-07,CABA,Matutina,7049,18
2026-05-07,CABA,Matutina,4856,19
2026-05-07,CABA,Matutina,5300,20
2026-05-07,CABA,Nocturna,8453,1
2026-05-07,CABA,Nocturna,5181,2
2026-05-07,CABA,Nocturna,5552,3
2026-05-07,CABA,Nocturna,1738,4
2026-05-07,CABA,Nocturna,0848,5
2026-05-07,CABA,Nocturna,0432,6
2026-05-07,CABA,Nocturna,8405,7
2026-05-07,CABA,Nocturna,9352,8
2026-05-07,CABA,Nocturna,3259,9
2026-05-07,CABA,Nocturna,9973,10
2026-05-07,CABA,Nocturna,3912,11
2026-05-07,CABA,Nocturna,1821,12
2026-05-07,CABA,Nocturna,1335,13
2026-05-07,CABA,Nocturna,0267,14
2026-05-07,CABA,Nocturna,7651,15
2026-05-07,CABA,Nocturna,2650,16
2026-05-07,CABA,Nocturna,3698,17
2026-05-07,CABA,Nocturna,6669,18
2026-05-07,CABA,Nocturna,1759,19
2026-05-07,CABA,Nocturna,0255,20
2026-05-07,CABA,Vespertina,9167,1
2026-05-07,CABA,Vespertina,5826,2
2026-05-07,CABA,Vespertina,0680,3
2026-05-07,CABA,Vespertina,3271,4
2026-05-07,CABA,Vespertina,3711,5
2026-05-07,CABA,Vespertina,3735,6
2026-05-07,CABA,Vespertina,9012,7
2026-05-07,CABA,Vespertina,1394,8
2026-05-07,CABA,Vespertina,7309,9
2026-05-07,CABA,Vespertina,1055,10
2026-05-07,CABA,Vespertina,0570,11
2026-05-07,CABA,Vespertina,2696,12
2026-05-07,CABA,Vespertina,8851,13
2026-05-07,CABA,Vespertina,0365,14
2026-05-07,CABA,Vespertina,1980,15
2026-05-07,CABA,Vespertina,3571,16
2026-05-07,CABA,Vespertina,1914,17
2026-05-07,CABA,Vespertina,7591,18
2026-05-07,CABA,Vespertina,9988,19
2026-05-07,CABA,Vespertina,4609,20
2026-05-07,JUJUY,Extra,5014,1
2026-05-07,JUJUY,Extra,8475,2
2026-05-07,JUJUY,Extra,2312,3
2026-05-07,JUJUY,Extra,3774,4
2026-05-07,JUJUY,Extra,0532,5
2026-05-07,JUJUY,Extra,9260,6
2026-05-07,JUJUY,Extra,5917,7
2026-05-07,JUJUY,Extra,3586,8
2026-05-07,JUJUY,Extra,4861,9
2026-05-07,JUJUY,Extra,8816,10
2026-05-07,JUJUY,Extra,0443,11
2026-05-07,JUJUY,Extra,2926,12
2026-05-07,JUJUY,Extra,1550,13
2026-05-07,JUJUY,Extra,8222,14
2026-05-07,JUJUY,Extra,6256,15
2026-05-07,JUJUY,Extra,7021,16
2026-05-07,JUJUY,Extra,8102,17
2026-05-07,JUJUY,Extra,7604,18
2026-05-07,JUJUY,Extra,0203,19
2026-05-07,JUJUY,Extra,0771,20
2026-05-07,JUJUY,Matutina,8418,1
2026-05-07,JUJUY,Matutina,3614,2
2026-05-07,JUJUY,Matutina,0679,3
2026-05-07,JUJUY,Matutina,7076,4
2026-05-07,JUJUY,Matutina,9865,5
2026-05-07,JUJUY,Matutina,8685,6
2026-05-07,JUJUY,Matutina,8337,7
2026-05-07,JUJUY,Matutina,6379,8
2026-05-07,JUJUY,Matutina,8667,9
2026-05-07,JUJUY,Matutina,1949,10
2026-05-07,JUJUY,Matutina,5681,11
2026-05-07,JUJUY,Matutina,3713,12
2026-05-07,JUJUY,Matutina,3092,13
2026-05-07,JUJUY,Matutina,1202,14
2026-05-07,JUJUY,Matutina,8332,15
2026-05-07,JUJUY,Matutina,9377,16
2026-05-07,JUJUY,Matutina,3519,17
2026-05-07,JUJUY,Matutina,6785,18
2026-05-07,JUJUY,Matutina,2895,19
2026-05-07,JUJUY,Matutina,7879,20
2026-05-07,JUJUY,Nocturna,6928,1
2026-05-07,JUJUY,Nocturna,8957,2
2026-05-07,JUJUY,Nocturna,8698,3
2026-05-07,JUJUY,Nocturna,9348,4
2026-05-07,JUJUY,Nocturna,0650,5
2026-05-07,JUJUY,Nocturna,1180,6
2026-05-07,JUJUY,Nocturna,4128,7
2026-05-07,JUJUY,Nocturna,8178,8
2026-05-07,JUJUY,Nocturna,1811,9
2026-05-07,JUJUY,Nocturna,3253,10
2026-05-07,JUJUY,Nocturna,7857,11
2026-05-07,JUJUY,Nocturna,2977,12
2026-05-07,JUJUY,Nocturna,9966,13
2026-05-07,JUJUY,Nocturna,1276,14
2026-05-07,JUJUY,Nocturna,9044,15
2026-05-07,JUJUY,Nocturna,9398,16
2026-05-07,JUJUY,Nocturna,7633,17
2026-05-07,JUJUY,Nocturna,2554,18
2026-05-07,JUJUY,Nocturna,6882,19
2026-05-07,JUJUY,Nocturna,6576,20
2026-05-07,JUJUY,Vespertina,2783,1
2026-05-07,JUJUY,Vespertina,9766,2
2026-05-07,JUJUY,Vespertina,3538,3
2026-05-07,JUJUY,Vespertina,7551,4
2026-05-07,JUJUY,Vespertina,6861,5
2026-05-07,JUJUY,Vespertina,3804,6
2026-05-07,JUJUY,Vespertina,7346,7
2026-05-07,JUJUY,Vespertina,6788,8
2026-05-07,JUJUY,Vespertina,4131,9
2026-05-07,JUJUY,Vespertina,6393,10
2026-05-07,JUJUY,Vespertina,8326,11
2026-05-07,JUJUY,Vespertina,7941,12
2026-05-07,JUJUY,Vespertina,8653,13
2026-05-07,JUJUY,Vespertina,4585,14
2026-05-07,JUJUY,Vespertina,5333,15
2026-05-07,JUJUY,Vespertina,3746,16
2026-05-07,JUJUY,Vespertina,5480,17
2026-05-07,JUJUY,Vespertina,8974,18
2026-05-07,JUJUY,Vespertina,9197,19
2026-05-07,JUJUY,Vespertina,8619,20
2026-05-07,PBA,Extra,5612,1
2026-05-07,PBA,Extra,5989,2
2026-05-07,PBA,Extra,3389,3
2026-05-07,PBA,Extra,4675,4
2026-05-07,PBA,Extra,9154,5
2026-05-07,PBA,Extra,5439,6
2026-05-07,PBA,Extra,9048,7
2026-05-07,PBA,Extra,9460,8
2026-05-07,PBA,Extra,5423,9
2026-05-07,PBA,Extra,7584,10
2026-05-07,PBA,Extra,6342,11
2026-05-07,PBA,Extra,9848,12
2026-05-07,PBA,Extra,4955,13
2026-05-07,PBA,Extra,6348,14
2026-05-07,PBA,Extra,0038,15
2026-05-07,PBA,Extra,0045,16
2026-05-07,PBA,Extra,6510,17
2026-05-07,PBA,Extra,6259,18
2026-05-07,PBA,Extra,4192,19
2026-05-07,PBA,Extra,3522,20
2026-05-07,PBA,Matutina,7556,1
2026-05-07,PBA,Matutina,0208,2
2026-05-07,PBA,Matutina,4891,3
2026-05-07,PBA,Matutina,3003,4
2026-05-07,PBA,Matutina,2534,5
2026-05-07,PBA,Matutina,1823,6
2026-05-07,PBA,Matutina,3321,7
2026-05-07,PBA,Matutina,9486,8
2026-05-07,PBA,Matutina,7468,9
2026-05-07,PBA,Matutina,7535,10
2026-05-07,PBA,Matutina,5592,11
2026-05-07,PBA,Matutina,5909,12
2026-05-07,PBA,Matutina,7102,13
2026-05-07,PBA,Matutina,6007,14
2026-05-07,PBA,Matutina,7174,15
2026-05-07,PBA,Matutina,4625,16
2026-05-07,PBA,Matutina,7353,17
2026-05-07,PBA,Matutina,4719,18
2026-05-07,PBA,Matutina,2647,19
2026-05-07,PBA,Matutina,0848,20
2026-05-07,PBA,Nocturna,1691,1
2026-05-07,PBA,Nocturna,0984,2
2026-05-07,PBA,Nocturna,2797,3
2026-05-07,PBA,Nocturna,5921,4
2026-05-07,PBA,Nocturna,3312,5
2026-05-07,PBA,Nocturna,1803,6
2026-05-07,PBA,Nocturna,8647,7
2026-05-07,PBA,Nocturna,1089,8
2026-05-07,PBA,Nocturna,7027,9
2026-05-07,PBA,Nocturna,8362,10
2026-05-07,PBA,Nocturna,1571,11
2026-05-07,PBA,Nocturna,1861,12
2026-05-07,PBA,Nocturna,1762,13
2026-05-07,PBA,Nocturna,5097,14
2026-05-07,PBA,Nocturna,5344,15
2026-05-07,PBA,Nocturna,2584,16
2026-05-07,PBA,Nocturna,0491,17
2026-05-07,PBA,Nocturna,1497,18
2026-05-07,PBA,Nocturna,7736,19
2026-05-07,PBA,Nocturna,3264,20
2026-05-07,PBA,Vespertina,5769,1
2026-05-07,PBA,Vespertina,7108,2
2026-05-07,PBA,Vespertina,1623,3
2026-05-07,PBA,Vespertina,8364,4
2026-05-07,PBA,Vespertina,1140,5
2026-05-07,PBA,Vespertina,5455,6
2026-05-07,PBA,Vespertina,6169,7
2026-05-07,PBA,Vespertina,6315,8
2026-05-07,PBA,Vespertina,8174,9
2026-05-07,PBA,Vespertina,2581,10
2026-05-07,PBA,Vespertina,4292,11
2026-05-07,PBA,Vespertina,1017,12
2026-05-07,PBA,Vespertina,4868,13
2026-05-07,PBA,Vespertina,5553,14
2026-05-07,PBA,Vespertina,8530,15
2026-05-07,PBA,Vespertina,4101,16
2026-05-07,PBA,Vespertina,1091,17
2026-05-07,PBA,Vespertina,1938,18
2026-05-07,PBA,Vespertina,5081,19
2026-05-07,PBA,Vespertina,1160,20
2026-05-07,SALTA,Extra,7323,1
2026-05-07,SALTA,Extra,6597,2
2026-05-07,SALTA,Extra,2088,3
2026-05-07,SALTA,Extra,6037,4
2026-05-07,SALTA,Extra,1139,5
2026-05-07,SALTA,Extra,0660,6
2026-05-07,SALTA,Extra,9567,7
2026-05-07,SALTA,Extra,3677,8
2026-05-07,SALTA,Extra,5221,9
2026-05-07,SALTA,Extra,1358,10
2026-05-07,SALTA,Extra,4719,11
2026-05-07,SALTA,Extra,7528,12
2026-05-07,SALTA,Extra,4763,13
2026-05-07,SALTA,Extra,2358,14
2026-05-07,SALTA,Extra,6066,15
2026-05-07,SALTA,Extra,2862,16
2026-05-07,SALTA,Extra,9671,17
2026-05-07,SALTA,Extra,5920,18
2026-05-07,SALTA,Extra,1621,19
2026-05-07,SALTA,Extra,5595,20
2026-05-07,SALTA,La Revancha,3960,1
2026-05-07,SALTA,La Revancha,1371,2
2026-05-07,SALTA,La Revancha,0297,3
2026-05-07,SALTA,La Revancha,5915,4
2026-05-07,SALTA,La Revancha,1522,5
2026-05-07,SALTA,La Revancha,2672,6
2026-05-07,SALTA,La Revancha,3282,7
2026-05-07,SALTA,La Revancha,3353,8
2026-05-07,SALTA,La Revancha,0479,9
2026-05-07,SALTA,La Revancha,2880,10
2026-05-07,SALTA,La Revancha,0069,11
2026-05-07,SALTA,La Revancha,8497,12
2026-05-07,SALTA,La Revancha,2898,13
2026-05-07,SALTA,La Revancha,4268,14
2026-05-07,SALTA,La Revancha,5777,15
2026-05-07,SALTA,La Revancha,1085,16
2026-05-07,SALTA,La Revancha,8682,17
2026-05-07,SALTA,La Revancha,7817,18
2026-05-07,SALTA,La Revancha,0393,19
2026-05-07,SALTA,La Revancha,6969,20
2026-05-07,SALTA,Matutina,3803,1
2026-05-07,SALTA,Matutina,1591,2
2026-05-07,SALTA,Matutina,9414,3
2026-05-07,SALTA,Matutina,4177,4
2026-05-07,SALTA,Matutina,8178,5
2026-05-07,SALTA,Matutina,7664,6
2026-05-07,SALTA,Matutina,9075,7
2026-05-07,SALTA,Matutina,2372,8
2026-05-07,SALTA,Matutina,2900,9
2026-05-07,SALTA,Matutina,8570,10
2026-05-07,SALTA,Matutina,2596,11
2026-05-07,SALTA,Matutina,8097,12
2026-05-07,SALTA,Matutina,0777,13
2026-05-07,SALTA,Matutina,9097,14
2026-05-07,SALTA,Matutina,7159,15
2026-05-07,SALTA,Matutina,5449,16
2026-05-07,SALTA,Matutina,7356,17
2026-05-07,SALTA,Matutina,4975,18
2026-05-07,SALTA,Matutina,9674,19
2026-05-07,SALTA,Matutina,5317,20
2026-05-07,SALTA,Nocturna,3241,1
2026-05-07,SALTA,Nocturna,2633,2
2026-05-07,SALTA,Nocturna,6344,3
2026-05-07,SALTA,Nocturna,2549,4
2026-05-07,SALTA,Nocturna,4349,5
2026-05-07,SALTA,Nocturna,5709,6
2026-05-07,SALTA,Nocturna,5458,7
2026-05-07,SALTA,Nocturna,0818,8
2026-05-07,SALTA,Nocturna,6897,9
2026-05-07,SALTA,Nocturna,1289,10
2026-05-07,SALTA,Nocturna,7207,11
2026-05-07,SALTA,Nocturna,9178,12
2026-05-07,SALTA,Nocturna,6588,13
2026-05-07,SALTA,Nocturna,7065,14
2026-05-07,SALTA,Nocturna,4079,15
2026-05-07,SALTA,Nocturna,4181,16
2026-05-07,SALTA,Nocturna,0852,17
2026-05-07,SALTA,Nocturna,5078,18
2026-05-07,SALTA,Nocturna,5655,19
2026-05-07,SALTA,Nocturna,6086,20
2026-05-07,SALTA,Vespertina,7657,1
2026-05-07,SALTA,Vespertina,6008,2
2026-05-07,SALTA,Vespertina,6893,3
2026-05-07,SALTA,Vespertina,6961,4
2026-05-07,SALTA,Vespertina,8764,5
2026-05-07,SALTA,Vespertina,2109,6
2026-05-07,SALTA,Vespertina,0743,7
2026-05-07,SALTA,Vespertina,7385,8
2026-05-07,SALTA,Vespertina,0404,9
2026-05-07,SALTA,Vespertina,7701,10
2026-05-07,SALTA,Vespertina,0767,11
2026-05-07,SALTA,Vespertina,8120,12
2026-05-07,SALTA,Vespertina,5458,13
2026-05-07,SALTA,Vespertina,1116,14
2026-05-07,SALTA,Vespertina,5728,15
2026-05-07,SALTA,Vespertina,3534,16
2026-05-07,SALTA,Vespertina,1632,17
2026-05-07,SALTA,Vespertina,7367,18
2026-05-07,SALTA,Vespertina,9241,19
2026-05-07,SALTA,Vespertina,5035,20
2026-05-08,CABA,Extra,6508,1
2026-05-08,CABA,Extra,8478,2
2026-05-08,CABA,Extra,1277,3
2026-05-08,CABA,Extra,2977,4
2026-05-08,CABA,Extra,0374,5
2026-05-08,CABA,Extra,1805,6
2026-05-08,CABA,Extra,6282,7
2026-05-08,CABA,Extra,4581,8
2026-05-08,CABA,Extra,7665,9
2026-05-08,CABA,Extra,4966,10
2026-05-08,CABA,Extra,6732,11
2026-05-08,CABA,Extra,4197,12
2026-05-08,CABA,Extra,4421,13
2026-05-08,CABA,Extra,9520,14
2026-05-08,CABA,Extra,6093,15
2026-05-08,CABA,Extra,8380,16
2026-05-08,CABA,Extra,9106,17
2026-05-08,CABA,Extra,1218,18
2026-05-08,CABA,Extra,0412,19
2026-05-08,CABA,Extra,8771,20
2026-05-08,CABA,Matutina,4752,1
2026-05-08,CABA,Matutina,0613,2
2026-05-08,CABA,Matutina,2833,3
2026-05-08,CABA,Matutina,2712,4
2026-05-08,CABA,Matutina,9597,5
2026-05-08,CABA,Matutina,2546,6
2026-05-08,CABA,Matutina,3518,7
2026-05-08,CABA,Matutina,0786,8
2026-05-08,CABA,Matutina,7274,9
2026-05-08,CABA,Matutina,3109,10
2026-05-08,CABA,Matutina,6493,11
2026-05-08,CABA,Matutina,2125,12
2026-05-08,CABA,Matutina,1119,13
2026-05-08,CABA,Matutina,3503,14
2026-05-08,CABA,Matutina,0043,15
2026-05-08,CABA,Matutina,5235,16
2026-05-08,CABA,Matutina,1689,17
2026-05-08,CABA,Matutina,7055,18
2026-05-08,CABA,Matutina,0034,19
2026-05-08,CABA,Matutina,3426,20
2026-05-08,CABA,Nocturna,0290,1
2026-05-08,CABA,Nocturna,5604,2
2026-05-08,CABA,Nocturna,2883,3
2026-05-08,CABA,Nocturna,9590,4
2026-05-08,CABA,Nocturna,9109,5
2026-05-08,CABA,Nocturna,8708,6
2026-05-08,CABA,Nocturna,6295,7
2026-05-08,CABA,Nocturna,9287,8
2026-05-08,CABA,Nocturna,8022,9
2026-05-08,CABA,Nocturna,5526,10
2026-05-08,CABA,Nocturna,7716,11
2026-05-08,CABA,Nocturna,1074,12
2026-05-08,CABA,Nocturna,4204,13
2026-05-08,CABA,Nocturna,9891,14
2026-05-08,CABA,Nocturna,8443,15
2026-05-08,CABA,Nocturna,6184,16
2026-05-08,CABA,Nocturna,9070,17
2026-05-08,CABA,Nocturna,0561,18
2026-05-08,CABA,Nocturna,4726,19
2026-05-08,CABA,Nocturna,4441,20
2026-05-08,CABA,Vespertina,2526,1
2026-05-08,CABA,Vespertina,8207,2
2026-05-08,CABA,Vespertina,7443,3
2026-05-08,CABA,Vespertina,1584,4
2026-05-08,CABA,Vespertina,8843,5
2026-05-08,CABA,Vespertina,5711,6
2026-05-08,CABA,Vespertina,0157,7
2026-05-08,CABA,Vespertina,9132,8
2026-05-08,CABA,Vespertina,7868,9
2026-05-08,CABA,Vespertina,4898,10
2026-05-08,CABA,Vespertina,3940,11
2026-05-08,CABA,Vespertina,3354,12
2026-05-08,CABA,Vespertina,4361,13
2026-05-08,CABA,Vespertina,4207,14
2026-05-08,CABA,Vespertina,9420,15
2026-05-08,CABA,Vespertina,4999,16
2026-05-08,CABA,Vespertina,2011,17
2026-05-08,CABA,Vespertina,2780,18
2026-05-08,CABA,Vespertina,1733,19
2026-05-08,CABA,Vespertina,3390,20
2026-05-08,JUJUY,Extra,0837,1
2026-05-08,JUJUY,Extra,4507,2
2026-05-08,JUJUY,Extra,4781,3
2026-05-08,JUJUY,Extra,0783,4
2026-05-08,JUJUY,Extra,3977,5
2026-05-08,JUJUY,Extra,6194,6
2026-05-08,JUJUY,Extra,0259,7
2026-05-08,JUJUY,Extra,4908,8
2026-05-08,JUJUY,Extra,4954,9
2026-05-08,JUJUY,Extra,2290,10
